buy_date,code,name,buy_price,alloc,sell_date,sell_close,ret_180d,peak_180d,YYYYMM,return_pct
2020-04-10,322000,HD현대에너지솔루션,21300.0,1000000.0,2021-01-05,43000.0,101.87793427230045,119.01408450704226,2020-04,101.87793427230045
2020-04-16,016380,KG스틸,12050.0,1000000.0,2021-01-08,12650.0,4.9792531120331995,76.76348547717842,2020-04,4.9792531120331995
2020-04-24,071970,HD현대마린엔진,2600.0,1000000.0,2021-01-18,3825.0,47.11538461538463,153.46153846153845,2020-04,47.11538461538463
2020-04-27,225570,넥슨게임즈,8290.0,1000000.0,2021-01-19,13550.0,63.44993968636912,97.82870928829917,2020-04,63.44993968636912
2020-05-08,001440,대한전선,6849.0,1000000.0,2021-01-27,10801.0,57.70185428529713,115.63731931668855,2020-05,57.70185428529713
2020-05-15,131290,티에스이,15800.0,1000000.0,2021-02-03,62600.0,296.2025316455696,367.0886075949367,2020-05,296.2025316455696
2020-05-21,011930,신성이엔지,9600.0,1000000.0,2021-02-09,31100.0,223.95833333333334,358.3333333333333,2020-05,223.95833333333334
2020-05-27,082740,한화엔진,3322.0,1000000.0,2021-02-17,5680.0,70.98133654425045,143.19686935580975,2020-05,70.98133654425045
2020-06-05,226950,올릭스,23071.0,1000000.0,2021-02-26,44450.0,92.66611763686012,164.40119630705215,2020-06,92.66611763686012
2020-06-10,009155,삼성전기우,60500.0,1000000.0,2021-03-04,116500.0,92.56198347107438,162.8099173553719,2020-06,92.56198347107438
2021-01-13,009520,포스코엠텍,5110.0,1000000.0,2021-10-06,7100.0,38.94324853228963,142.66144814090018,2021-01,38.94324853228963
2021-01-20,001740,SK네트웍스,5950.0,1000000.0,2021-10-14,5200.0,-12.605042016806722,7.731092436974785,2021-01,-12.605042016806722
2021-01-25,086450,동국제약,31800.0,1000000.0,2021-10-19,23300.0,-26.72955974842768,5.817610062893075,2021-01,-26.72955974842768
2021-02-01,003240,태광산업,933000.0,1000000.0,2021-10-26,1059000.0,13.5048231511254,41.2647374062165,2021-02,13.5048231511254
2021-02-08,280360,롯데웰푸드,125500.0,1000000.0,2021-11-02,128500.0,2.39043824701195,31.474103585657364,2021-02,2.39043824701195
2021-02-17,033160,엠케이전자,13000.0,1000000.0,2021-11-09,18450.0,41.92307692307693,113.46153846153845,2021-02,41.92307692307693
2021-02-24,032350,롯데관광개발,20100.0,1000000.0,2021-11-16,18500.0,-7.960199004975122,17.66169154228856,2021-02,-7.960199004975122
2021-03-04,052690,한전기술,19100.0,1000000.0,2021-11-23,94700.0,395.8115183246074,509.94764397905755,2021-03,395.8115183246074
2021-03-08,083650,비에이치아이,3645.0,1000000.0,2021-11-25,4070.0,11.659807956104263,111.79698216735252,2021-03,11.659807956104263
2021-03-15,005440,현대지에프홀딩스,6981.0,1000000.0,2021-12-02,5401.0,-22.632860621687435,13.207276894427732,2021-03,-22.632860621687435
2021-03-23,003540,대신증권,15450.0,1000000.0,2021-12-10,21000.0,35.92233009708738,42.07119741100325,2021-03,35.92233009708738
2021-03-31,023160,태광,8800.0,1000000.0,2021-12-20,10600.0,20.45454545454546,53.40909090909092,2021-03,20.45454545454546
2021-04-06,001800,오리온홀딩스,15550.0,1000000.0,2021-12-24,16250.0,4.5016077170418,20.578778135048225,2021-04,4.5016077170418
2021-04-13,060250,NHN KCP,33627.0,1000000.0,2022-01-03,29850.0,-11.232045677580516,21.26862342760283,2021-04,-11.232045677580516
2021-04-19,003690,코리안리,5565.0,1000000.0,2022-01-07,5807.0,4.348607367475288,16.082659478885898,2021-04,4.348607367475288
2021-04-30,097230,HJ중공업,8700.0,1000000.0,2022-01-20,7630.0,-12.298850574712638,20.68965517241379,2021-04,-12.298850574712638
2021-05-07,003380,하림지주,11150.0,1000000.0,2022-01-26,8960.0,-19.64125560538117,14.798206278026903,2021-05,-19.64125560538117
2021-05-14,078350,한양디지텍,6650.0,1000000.0,2022-02-07,18450.0,177.44360902255642,195.4887218045113,2021-05,177.44360902255642
2021-05-21,001440,대한전선,11455.0,1000000.0,2022-02-11,13035.0,13.793103448275868,288.6599738105631,2021-05,13.793103448275868
2021-05-27,100840,SNT에너지,7349.0,1000000.0,2022-02-17,6133.0,-16.546468907334333,39.760511634235954,2021-05,-16.546468907334333
2021-10-07,017900,광전자,3250.0,1000000.0,2022-06-30,2280.0,-29.846153846153843,21.23076923076923,2021-10,-29.846153846153843
2021-10-22,053800,안랩,78200.0,1000000.0,2022-07-14,90500.0,15.728900255754485,179.41176470588235,2021-10,15.728900255754485
2021-10-27,082740,한화엔진,6817.0,1000000.0,2022-07-19,7223.0,5.955698987824554,28.869003960686523,2021-10,5.955698987824554
2021-11-04,000155,두산우,80400.0,1000000.0,2022-07-27,45600.0,-43.28358208955224,13.308457711442777,2021-11,-43.28358208955224
2021-11-11,060250,NHN KCP,39191.0,1000000.0,2022-08-03,13450.0,-65.68089612411012,4.051950702967511,2021-11,-65.68089612411012
2021-11-15,249420,일동제약,16400.0,1000000.0,2022-08-05,38150.0,132.6219512195122,384.7560975609756,2021-11,132.6219512195122
2021-11-23,178320,서진시스템,21928.0,1000000.0,2022-08-16,15200.0,-30.682232761765782,5.020977745348421,2021-11,-30.682232761765782
2021-12-03,033240,자화전자,20150.0,1000000.0,2022-08-26,27400.0,35.98014888337468,80.64516129032258,2021-12,35.98014888337468
2021-12-08,253590,네오셈,3010.0,1000000.0,2022-08-31,3300.0,9.63455149501662,68.1063122923588,2021-12,9.63455149501662
2021-12-13,033240,자화전자,21600.0,1000000.0,2022-09-05,27550.0,27.5462962962963,68.5185185185185,2021-12,27.5462962962963
2021-12-23,131970,두산테스나,49600.0,1000000.0,2022-09-19,25550.0,-48.48790322580645,6.653225806451624,2021-12,-48.48790322580645
2021-12-28,127120,제이에스링크,4115.0,1000000.0,2022-09-22,4425.0,7.53341433778858,30.74119076549211,2021-12,7.53341433778858
2022-01-03,127120,제이에스링크,5020.0,1000000.0,2022-09-27,4105.0,-18.22709163346613,7.17131474103585,2022-01,-18.22709163346613
2022-01-10,046890,서울반도체,15650.0,1000000.0,2022-10-05,10200.0,-34.82428115015974,11.82108626198084,2022-01,-34.82428115015974
2022-01-19,368770,파이버프로,2915.0,1000000.0,2022-10-17,2430.0,-16.638078902229847,143.2246998284734,2022-01,-16.638078902229847
2022-01-28,005300,롯데칠성,147000.0,1000000.0,2022-10-26,132500.0,-9.863945578231291,42.17687074829932,2022-01,-9.863945578231291
2022-02-03,003690,코리안리,6616.0,1000000.0,2022-10-27,4445.0,-32.81438935912938,3.71825876662637,2022-02,-32.81438935912938
2022-02-09,005300,롯데칠성,166000.0,1000000.0,2022-11-02,136000.0,-18.07228915662651,25.903614457831313,2022-02,-18.07228915662651
2022-02-17,214450,파마리서치,86400.0,1000000.0,2022-11-10,63800.0,-26.15740740740741,15.625,2022-02,-26.15740740740741
2022-02-23,083650,비에이치아이,4865.0,1000000.0,2022-11-16,8750.0,79.85611510791367,141.52106885919835,2022-02,79.85611510791367
2022-02-28,001060,JW중외제약,23957.0,1000000.0,2022-11-21,18766.0,-21.667988479358847,26.835580414910055,2022-02,-21.667988479358847
2022-03-11,103590,일진전기,5086.0,1000000.0,2022-11-30,5398.0,6.1344868265827746,46.65749115218245,2022-03,6.1344868265827746
2022-03-15,214370,케어젠,13000.0,1000000.0,2022-12-02,23960.0,84.3076923076923,150.61538461538458,2022-03,84.3076923076923
2022-03-23,014620,성광벤드,8840.0,1000000.0,2022-12-12,13250.0,49.886877828054295,99.6606334841629,2022-03,49.886877828054295
2022-03-29,348210,넥스틴,64000.0,1000000.0,2022-12-16,51700.0,-19.218749999999996,19.53125,2022-03,-19.218749999999996
2022-04-08,031330,에스에이엠티,4525.0,1000000.0,2022-12-28,2790.0,-38.34254143646408,4.8618784530386705,2022-04,-38.34254143646408
2022-07-08,033100,제룡전기,6980.0,1000000.0,2023-03-30,12250.0,75.50143266475644,89.54154727793697,2022-07,75.50143266475644
2022-07-19,102940,코오롱생명과학,38050.0,1000000.0,2023-04-10,34200.0,-10.11826544021025,32.98291721419184,2022-07,-10.11826544021025
2022-07-29,000370,한화손해보험,5010.0,1000000.0,2023-04-20,4550.0,-9.181636726546905,6.986027944111783,2022-07,-9.181636726546905
2022-08-04,039200,오스코텍,28673.0,1000000.0,2023-04-26,22600.0,-21.180204373452373,3.198130645555053,2022-08,-21.180204373452373
2022-08-08,082920,비츠로셀,6787.0,1000000.0,2023-04-28,8947.0,31.82554884337705,62.089288345366136,2022-08,31.82554884337705
2022-08-19,044490,태웅,13050.0,1000000.0,2023-05-12,14230.0,9.042145593869733,19.386973180076627,2022-08,9.042145593869733
2022-08-24,082920,비츠로셀,7216.0,1000000.0,2023-05-17,9250.0,28.187361419068747,52.452882483370274,2022-08,28.187361419068747
2022-09-02,127120,제이에스링크,5110.0,1000000.0,2023-05-26,3660.0,-28.375733855185914,5.283757338551864,2022-09,-28.375733855185914
2022-09-07,043260,성호전자,1600.0,1000000.0,2023-06-01,1745.0,9.062499999999996,31.25,2022-09,9.062499999999996
2022-09-13,161000,애경케미칼,11000.0,1000000.0,2023-06-05,18330.0,66.63636363636363,105.45454545454547,2022-09,66.63636363636363
2022-09-23,043260,성호전자,1670.0,1000000.0,2023-06-16,1667.0,-0.179640718562879,25.748502994011968,2022-09,-0.179640718562879
2022-09-27,280360,롯데웰푸드,133000.0,1000000.0,2023-06-20,107800.0,-18.947368421052634,4.511278195488733,2022-09,-18.947368421052634
2022-10-05,192080,더블유게임즈,38912.0,1000000.0,2023-06-27,36879.0,-5.224609375,11.42578125,2022-10,-5.224609375
2022-10-13,002020,코오롱,27900.0,1000000.0,2023-07-04,19820.0,-28.96057347670251,20.430107526881724,2022-10,-28.96057347670251
2022-10-17,102940,코오롱생명과학,47500.0,1000000.0,2023-07-06,29300.0,-38.31578947368421,6.526315789473691,2022-10,-38.31578947368421
2022-11-02,011780,금호석유화학,137500.0,1000000.0,2023-07-24,122300.0,-11.054545454545451,19.999999999999996,2022-11,-11.054545454545451
2022-11-08,214150,클래시스,16450.0,1000000.0,2023-07-28,29900.0,81.76291793313071,115.50151975683889,2022-11,81.76291793313071
2022-11-15,140860,파크시스템스,114000.0,1000000.0,2023-08-04,190000.0,66.66666666666667,81.14035087719299,2022-11,66.66666666666667
2022-11-21,336570,원텍,3600.0,1000000.0,2023-08-10,13190.0,266.38888888888886,267.77777777777777,2022-11,266.38888888888886
2022-12-02,161890,한국콜마,41650.0,1000000.0,2023-08-24,55900.0,34.21368547418968,45.73829531812726,2022-12,34.21368547418968
2022-12-06,017960,한국카본,12150.0,1000000.0,2023-08-28,13650.0,12.34567901234569,25.43209876543211,2022-12,12.34567901234569
2022-12-15,323280,태성,1959.0,1000000.0,2023-09-06,3223.0,64.52271567126084,109.23940786115365,2022-12,64.52271567126084
2022-12-22,005880,대한해운,2225.0,1000000.0,2023-09-13,1751.0,-21.30337078651685,13.707865168539325,2022-12,-21.30337078651685
2022-12-28,009420,한올바이오파마,18000.0,1000000.0,2023-09-19,28300.0,57.22222222222222,58.6111111111111,2022-12,57.22222222222222
2023-01-04,310210,보로노이,28257.0,1000000.0,2023-09-25,51900.0,83.67130268606009,191.29773153554873,2023-01,83.67130268606009
2023-01-12,082920,비츠로셀,7595.0,1000000.0,2023-10-10,9200.0,21.132323897300864,64.12113232389731,2023-01,21.132323897300864
2023-04-07,003160,디아이,6240.0,1000000.0,2024-01-03,6570.0,5.288461538461542,46.314102564102555,2023-04,5.288461538461542
2023-04-14,950160,코오롱티슈진,10990.0,1000000.0,2024-01-10,10530.0,-4.185623293903551,2.91173794358508,2023-04,-4.185623293903551
2023-04-17,006340,대원전선,1289.0,1000000.0,2024-01-11,1184.0,-8.145849495733126,6.283941039565555,2023-04,-8.145849495733126
2023-04-28,100840,SNT에너지,8239.0,1000000.0,2024-01-24,7313.0,-11.239228061657968,44.03447020269451,2023-04,-11.239228061657968
2023-05-02,009450,경동나비엔,42950.0,1000000.0,2024-01-25,47750.0,11.175785797438875,41.79278230500583,2023-05,11.175785797438875
2023-05-08,023160,태광,18850.0,1000000.0,2024-01-30,12680.0,-32.73209549071618,20.15915119363396,2023-05,-32.73209549071618
2023-05-18,078350,한양디지텍,13650.0,1000000.0,2024-02-13,15100.0,10.62271062271063,34.432234432234445,2023-05,10.62271062271063
2023-05-22,005180,빙그레,50200.0,1000000.0,2024-02-15,54000.0,7.569721115537842,21.314741035856578,2023-05,7.569721115537842
2023-06-02,122640,예스티,11500.0,1000000.0,2024-02-27,22300.0,93.91304347826086,131.30434782608694,2023-06,93.91304347826086
2023-06-05,066575,LG전자우,55000.0,1000000.0,2024-02-28,44450.0,-19.181818181818176,2.0000000000000018,2023-06,-19.181818181818176
2023-06-13,077360,덕산하이메탈,7000.0,1000000.0,2024-03-07,6830.0,-2.4285714285714244,52.0,2023-06,-2.4285714285714244
2023-06-20,281820,케이씨텍,21400.0,1000000.0,2024-03-14,40750.0,90.42056074766356,152.803738317757,2023-06,90.42056074766356
2023-06-28,232140,와이씨,4590.0,1000000.0,2024-03-22,7420.0,61.6557734204793,86.27450980392157,2023-06,61.6557734204793
2023-07-03,281820,케이씨텍,22200.0,1000000.0,2024-03-27,41150.0,85.36036036036036,143.69369369369372,2023-07,85.36036036036036
2023-07-10,077970,STX엔진,15490.0,1000000.0,2024-04-03,13300.0,-14.138153647514528,4.454486765655252,2023-07,-14.138153647514528
2023-07-17,281820,케이씨텍,23600.0,1000000.0,2024-04-11,38100.0,61.44067796610169,129.23728813559322,2023-07,61.44067796610169
2023-07-27,122640,예스티,18240.0,1000000.0,2024-04-23,19510.0,6.962719298245612,63.925438596491226,2023-07,6.962719298245612
2023-07-31,000155,두산우,58200.0,1000000.0,2024-04-25,65300.0,12.199312714776633,65.80756013745706,2023-07,12.199312714776633
2023-08-07,030190,NICE평가정보,12000.0,1000000.0,2024-05-03,10780.0,-10.166666666666668,-3.3333333333333326,2023-08,-10.166666666666668
2023-08-18,006120,SK디스커버리,40400.0,1000000.0,2024-05-17,42950.0,6.311881188118806,18.1930693069307,2023-08,6.311881188118806
2023-08-24,006730,서부T&D,8632.0,1000000.0,2024-05-23,7510.0,-12.998146431881374,6.024096385542177,2023-08,-12.998146431881374
2023-09-01,000120,CJ대한통운,82300.0,1000000.0,2024-05-31,103700.0,26.00243013365735,80.55893074119076,2023-09,26.00243013365735
2023-09-04,002380,KCC,230000.0,1000000.0,2024-06-03,301000.0,30.869565217391305,42.3913043478261,2023-09,30.869565217391305
2023-09-11,005440,현대지에프홀딩스,3900.0,1000000.0,2024-06-11,4315.0,10.641025641025648,40.25641025641025,2023-09,10.641025641025648
2023-09-22,285130,SK케미칼,64600.0,1000000.0,2024-06-24,49450.0,-23.452012383900932,14.705882352941169,2023-09,-23.452012383900932
2023-09-27,003090,대웅,15640.0,1000000.0,2024-06-27,15050.0,-3.772378516624042,73.27365728900254,2023-09,-3.772378516624042
2023-10-06,069620,대웅제약,114100.0,1000000.0,2024-07-02,103200.0,-9.553023663453109,11.831726555652944,2023-10,-9.553023663453109
2023-10-10,032820,우리기술,1523.0,1000000.0,2024-07-03,1977.0,29.809586342744577,81.87787261982929,2023-10,29.809586342744577
2023-10-18,180640,한진칼,44450.0,1000000.0,2024-07-11,70000.0,57.48031496062993,96.6254218222722,2023-10,57.48031496062993
2023-10-24,082270,젬백스,13570.0,1000000.0,2024-07-17,11280.0,-16.87546057479735,12.82240235814296,2023-10,-16.87546057479735
2023-11-01,192080,더블유게임즈,37641.0,1000000.0,2024-07-25,45000.0,19.550490157009648,31.505539172710616,2023-11,19.550490157009648
2023-11-06,010060,OCI홀딩스,106500.0,1000000.0,2024-07-30,72600.0,-31.83098591549296,9.295774647887335,2023-11,-31.83098591549296
2023-11-15,281820,케이씨텍,22900.0,1000000.0,2024-08-08,38700.0,68.99563318777294,157.64192139737992,2023-11,68.99563318777294
2024-01-05,010060,OCI홀딩스,105400.0,1000000.0,2024-10-02,69200.0,-34.34535104364327,10.436432637571148,2024-01,-34.34535104364327
2024-01-11,950160,코오롱티슈진,11690.0,1000000.0,2024-10-10,15190.0,29.940119760479035,86.4841745081266,2024-01,29.940119760479035
2024-01-15,020560,아시아나항공,12090.0,1000000.0,2024-10-14,9560.0,-20.926385442514473,20.84367245657568,2024-01,-20.926385442514473
2024-01-26,003240,태광산업,689000.0,1000000.0,2024-10-25,644000.0,-6.531204644412192,44.26705370101595,2024-01,-6.531204644412192
2024-01-30,000370,한화손해보험,4325.0,1000000.0,2024-10-29,4755.0,9.942196531791915,44.04624277456648,2024-01,9.942196531791915
2024-02-08,033160,엠케이전자,12940.0,1000000.0,2024-11-07,7750.0,-40.108191653786704,15.919629057187024,2024-02,-40.108191653786704
2024-02-14,003570,SNT다이내믹스,16960.0,1000000.0,2024-11-11,26350.0,55.36556603773586,66.27358490566037,2024-02,55.36556603773586
2024-02-20,145020,휴젤,181400.0,1000000.0,2024-11-15,276000.0,52.14994487320838,79.71334068357221,2024-02,52.14994487320838
2024-03-04,006650,대한유화,149500.0,1000000.0,2024-11-27,84500.0,-43.47826086956522,7.692307692307687,2024-03,-43.47826086956522
2024-03-11,089970,브이엠,15770.0,1000000.0,2024-12-04,5870.0,-62.777425491439445,32.84717818642993,2024-03,-62.777425491439445
2024-03-22,010780,아이에스동서,30450.0,1000000.0,2024-12-17,22050.0,-27.586206896551722,1.3136288998357948,2024-03,-27.586206896551722
2024-03-29,064760,티씨케이,130100.0,1000000.0,2024-12-24,69700.0,-46.425826287471175,15.219062259800165,2024-03,-46.425826287471175
2024-04-01,204270,제이앤티씨,14830.0,1000000.0,2024-12-26,18900.0,27.44436952124072,122.85906945380987,2024-04,27.44436952124072
2024-04-09,241560,두산밥캣,53600.0,1000000.0,2025-01-07,41600.0,-22.388059701492537,16.23134328358209,2024-04,-22.388059701492537
2024-04-18,161890,한국콜마,50500.0,1000000.0,2025-01-15,56400.0,11.683168316831694,55.84158415841585,2024-04,11.683168316831694
2024-04-26,089970,브이엠,17320.0,1000000.0,2025-01-23,7810.0,-54.90762124711317,20.95842956120093,2024-04,-54.90762124711317
2024-05-03,214320,이노션,23750.0,1000000.0,2025-02-04,18100.0,-23.789473684210527,0.21052631578948322,2024-05,-23.789473684210527
2024-05-09,322000,HD현대에너지솔루션,26000.0,1000000.0,2025-02-07,24500.0,-5.769230769230771,59.423076923076934,2024-05,-5.769230769230771
2024-05-17,006650,대한유화,155000.0,1000000.0,2025-02-14,101900.0,-34.258064516129025,3.8709677419354938,2024-05,-34.258064516129025
2024-05-24,082920,비츠로셀,10068.0,1000000.0,2025-02-21,13272.0,31.823599523241963,49.87087802940009,2024-05,31.823599523241963
2024-05-31,100090,SK오션플랜트,15110.0,1000000.0,2025-02-28,15400.0,1.9192587690271434,17.339510258107204,2024-05,1.9192587690271434
2024-06-07,102710,이엔에프테크놀로지,33100.0,1000000.0,2025-03-07,23200.0,-29.90936555891238,2.114803625377637,2024-06,-29.90936555891238
2024-06-10,077970,STX엔진,15380.0,1000000.0,2025-03-10,27250.0,77.1781534460338,105.78673602080625,2024-06,77.1781534460338
2024-06-21,100840,SNT에너지,11950.0,1000000.0,2025-03-21,31400.0,162.7615062761506,221.3389121338912,2024-06,162.7615062761506
2024-06-26,294870,IPARK현대산업개발,18590.0,1000000.0,2025-03-26,19770.0,6.347498655190953,51.694459386767086,2024-06,6.347498655190953
2024-07-03,037460,삼지전자,9400.0,1000000.0,2025-04-02,9400.0,0.0,16.48936170212767,2024-07,0.0
2024-07-09,006280,녹십자,124900.0,1000000.0,2025-04-08,118000.0,-5.5244195356285,45.556445156124894,2024-07,-5.5244195356285
2024-07-17,002380,KCC,337500.0,1000000.0,2025-04-16,238000.0,-29.481481481481488,2.0740740740740726,2024-07,-29.481481481481488
2024-07-26,012630,HDC,9650.0,1000000.0,2025-04-25,17860.0,85.07772020725388,93.78238341968913,2024-07,85.07772020725388
2024-08-02,347700,스피어,2990.0,1000000.0,2025-05-07,9750.0,226.08695652173913,269.89966555183946,2024-08,226.08695652173913
2024-08-08,005250,녹십자홀딩스,16290.0,1000000.0,2025-05-13,13690.0,-15.960712093308782,13.505217925107438,2024-08,-15.960712093308782
2024-08-16,069620,대웅제약,127700.0,1000000.0,2025-05-20,138300.0,8.300704776820677,28.739232576350826,2024-08,8.300704776820677
2024-08-19,000370,한화손해보험,5900.0,1000000.0,2025-05-21,4430.0,-24.91525423728813,5.59322033898304,2024-08,-24.91525423728813
2024-08-30,003850,보령,11850.0,1000000.0,2025-06-04,8650.0,-27.004219409282705,8.607594936708862,2024-08,-27.004219409282705
2024-09-05,005440,현대지에프홀딩스,5050.0,1000000.0,2025-06-11,7940.0,57.22772277227723,68.11881188118811,2024-09,57.22772277227723
2024-09-09,000240,한국앤컴퍼니,17930.0,1000000.0,2025-06-13,18380.0,2.5097601784718426,22.141662018962638,2024-09,2.5097601784718426
2024-09-19,001740,SK네트웍스,5500.0,1000000.0,2025-06-20,4380.0,-20.36363636363636,0.1818181818181719,2024-09,-20.36363636363636
2024-09-24,322000,HD현대에너지솔루션,27050.0,1000000.0,2025-06-25,46050.0,70.24029574861368,117.00554528650646,2024-09,70.24029574861368
2024-10-04,124500,아이티센글로벌,7290.0,1000000.0,2025-07-03,24250.0,232.6474622770919,352.6748971193416,2024-10,232.6474622770919
2024-10-10,174900,앱클론,16290.0,1000000.0,2025-07-08,11100.0,-31.86003683241252,11.111111111111116,2024-10,-31.86003683241252
2024-10-16,069260,TKG휴켐스,20600.0,1000000.0,2025-07-14,17280.0,-16.11650485436893,-1.2135922330097082,2024-10,-16.11650485436893
2024-10-31,214430,아이쓰리시스템,38500.0,1000000.0,2025-07-29,117100.0,204.15584415584416,223.63636363636363,2024-10,204.15584415584416
2024-11-04,053800,안랩,61200.0,1000000.0,2025-07-31,64000.0,4.575163398692816,90.68627450980394,2024-11,4.575163398692816
2024-11-13,253450,스튜디오드래곤,42450.0,1000000.0,2025-08-11,48300.0,13.780918727915203,34.275618374558306,2024-11,13.780918727915203
2024-11-20,005180,빙그레,71800.0,1000000.0,2025-08-19,70800.0,-1.392757660167132,39.83286908077994,2024-11,-1.392757660167132
2024-11-25,097230,HJ중공업,4345.0,1000000.0,2025-08-22,13990.0,221.97928653624857,269.15995397008055,2024-11,221.97928653624857
2024-12-05,089860,롯데렌탈,33200.0,1000000.0,2025-09-03,29100.0,-12.349397590361445,8.283132530120474,2024-12,-12.349397590361445
2024-12-11,060250,NHN KCP,8610.0,1000000.0,2025-09-09,12880.0,49.59349593495934,126.94541231126597,2024-12,49.59349593495934
2024-12-20,300720,한일시멘트,16420.0,1000000.0,2025-09-18,19880.0,21.071863580998773,33.37393422655299,2024-12,21.071863580998773
2024-12-26,032500,케이엠더블유,9120.0,1000000.0,2025-09-23,12480.0,36.8421052631579,69.4078947368421,2024-12,36.8421052631579
2025-01-17,003030,세아제강지주,203000.0,1000000.0,2025-10-20,146800.0,-27.684729064039402,44.088669950738925,2025-01,-27.684729064039402
2025-01-22,032500,케이엠더블유,9730.0,1000000.0,2025-10-23,13180.0,35.457348406988686,58.78725590955807,2025-01,35.457348406988686
2025-01-31,458870,씨어스,4886.0,1000000.0,2025-10-28,25947.0,431.0478919361441,458.35038886614814,2025-01,431.0478919361441
2025-02-12,00088K,한화3우B,17150.0,1000000.0,2025-11-07,38500.0,124.48979591836734,167.6384839650146,2025-02,124.48979591836734
2025-02-18,089970,브이엠,9730.0,1000000.0,2025-11-13,25900.0,166.18705035971223,182.63103802672148,2025-02,166.18705035971223
2025-02-24,094170,동운아나텍,21400.0,1000000.0,2025-11-19,20300.0,-5.1401869158878455,11.91588785046729,2025-02,-5.1401869158878455
2025-03-05,011210,현대위아,44000.0,1000000.0,2025-11-27,58900.0,33.86363636363636,37.5,2025-03,33.86363636363636
2025-03-13,281820,케이씨텍,36250.0,1000000.0,2025-12-05,38850.0,7.172413793103449,27.310344827586206,2025-03,7.172413793103449
2025-03-19,089970,브이엠,10860.0,1000000.0,2025-12-11,29200.0,168.87661141804787,190.05524861878453,2025-03,168.87661141804787
2025-03-26,089970,브이엠,12120.0,1000000.0,2025-12-18,29250.0,141.33663366336634,159.9009900990099,2025-03,141.33663366336634
2025-04-03,086900,메디톡스,149400.0,1000000.0,2025-12-29,120300.0,-19.477911646586342,22.289156626506035,2025-04,-19.477911646586342
2025-04-11,017800,현대엘리베이터,62800.0,1000000.0,2026-01-08,86200.0,37.261146496815286,51.27388535031847,2025-04,37.261146496815286
2025-04-18,004170,신세계,153900.0,1000000.0,2026-01-15,280000.0,81.93632228719947,86.80961663417803,2025-04,81.93632228719947
2025-04-21,100790,미래에셋벤처투자,5560.0,1000000.0,2026-01-16,12810.0,130.3956834532374,299.28057553956836,2025-04,130.3956834532374
2025-04-29,139130,iM금융지주,10190.0,1000000.0,2026-01-26,14380.0,41.11874386653582,56.62414131501472,2025-04,41.11874386653582
2025-05-07,160190,하이젠알앤엠,33650.0,1000000.0,2026-01-29,85400.0,153.78900445765228,171.02526002971769,2025-05,153.78900445765228
2025-05-16,102710,이엔에프테크놀로지,28700.0,1000000.0,2026-02-09,58500.0,103.83275261324042,122.9965156794425,2025-05,103.83275261324042
2025-05-19,003690,코리안리,8820.0,1000000.0,2026-02-10,12840.0,45.57823129251701,47.16553287981859,2025-05,45.57823129251701
2025-05-26,088350,한화생명,2830.0,1000000.0,2026-02-20,6600.0,133.21554770318022,133.21554770318022,2025-05,133.21554770318022
2025-06-05,009240,한샘,45250.0,1000000.0,2026-03-04,41000.0,-9.392265193370164,21.1049723756906,2025-06,-9.392265193370164
2025-06-11,064760,티씨케이,101900.0,1000000.0,2026-03-09,226000.0,121.78606476938177,157.11481844946027,2025-06,121.78606476938177
2025-06-19,214320,이노션,20150.0,1000000.0,2026-03-17,19670.0,-2.3821339950372167,8.684863523573206,2025-06,-2.3821339950372167
2025-06-25,046890,서울반도체,7270.0,1000000.0,2026-03-23,10030.0,37.964236588720766,105.08940852819806,2025-06,37.964236588720766
2025-07-01,005300,롯데칠성,126600.0,1000000.0,2026-03-27,117900.0,-6.872037914691942,22.274881516587676,2025-07,-6.872037914691942
2025-07-08,010170,대한광통신,1009.0,1000000.0,2026-04-03,12740.0,1162.6362735381565,1198.3151635282456,2025-07,1162.6362735381565
2025-07-18,004000,롯데정밀화학,43000.0,1000000.0,2026-04-15,53400.0,24.1860465116279,32.32558139534885,2025-07,24.1860465116279
2025-07-22,069260,TKG휴켐스,18170.0,1000000.0,2026-04-17,18070.0,-0.5503577325261411,18.6020913593836,2025-07,-0.5503577325261411
2025-07-30,009155,삼성전기우,68300.0,1000000.0,2026-04-27,311500.0,356.0761346998536,376.93997071742314,2025-07,356.0761346998536
2025-08-04,089890,코세스,11140.0,1000000.0,2026-04-30,47400.0,325.4937163375224,346.14003590664277,2025-08,325.4937163375224
2025-08-13,064760,티씨케이,115200.0,1000000.0,2026-05-13,335000.0,190.79861111111111,194.27083333333334,2025-08,190.79861111111111
2025-08-18,126340,비나텍,35903.0,1000000.0,2026-05-15,155100.0,331.9973261287358,469.59028493440655,2025-08,331.9973261287358
